17	6	168	Learner	218566fe0117cad5e42b24674ac59854
17	7	169	Learner	6f23d3e4fbf9fb84eadce090d6e21e0b
17	8	170	Learner	89d84b38c76d0c63271993c96159335c
17	9	171	Learner	60f59d8aa7095fbf4d63419a67291235
17	10	172	Learner	cb2b984f6c5a6652552f5a52433e9043
17	11	173	Narrator	e9b4223aa4445b27cd280248acac1ce9
18	1	174	Learner	200c3546a879a0ce8458e37ec1dea3f3
18	2	175	Learner	29a9cbbfaa50d8b1fba17c8ddf1af426
18	3	176	Learner	a15f9ace48459a3c4e3c4d737c41f653
18	4	177	Learner	1f1e50ef6f5759e0685d415825edfff4
18	5	178	Learner	bf2a03f0a7f78a5b14c9039a057ea050
18	6	179	Learner	ead58d7143eb35c36f5b78aa7009c68b
18	7	180	Learner	d1d15242deb8a3a7bf0fae7c42c0a47a
18	8	181	Learner	deec3ef222041f80b3b966f9b6c515c1
18	9	182	Learner	5c40a0c454e9a7788820e3cce62aeda2
18	10	183	Learner	ea174e84d89f9dce1d8ddc975990cf28
18	11	184	Narrator	4ae156b07d9bd5fae88713471a19e018
19	1	185	Learner	7c15f463d5f03199782a2b1f30c3c846
19	2	186	Learner	c8f053172ea3fa290e676bc9cde75458
19	3	187	Learner	4140109bcdedb65463d59334e5e425f0
19	4	188	Learner	9e29640615f6f87aeff81f4e6c5b53bf
19	5	189	Learner	84fc461be123eda48d5bf41b0d1a0f73
19	6	190	Learner	5263aa615a62dd65c071d15ead5cfb6f
19	7	191	Learner	ac3e999e4f5bae18ce949597989cf25d
19	8	192	Learner	db14e1d9c46d468ce0c2a1942c9e5547
19	9	193	Learner	b4d53d399c40313615294a5dbc3ad920
19	10	194	Learner	380dc3308d4281d833de8337be86c632
19	11	195	Narrator	e1d859ceca82f3a29e9f5d6896683d70
20	1	196	Learner	a53e1713be20c3a621f4e8a3f6579843
20	2	197	Learner	60ad360bce4d369112c2efa49f353165
20	3	198	Learner	c26678bd3218eaa94031c1fcfdc92338
20	4	199	Learner	9f47f8766713f4c48173ed805c447f66
20	5	200	Learner	2b6b87c53a652020c2650090c91f7040
20	6	201	Learner	c9596a3f82692ecbe36422e38d488d64
20	7	202	Learner	c61460556c733cd480ba0b2038b17bce
20	8	203	Learner	251c226f2b72c6638554a1826535bdf3
20	9	204	Learner	2badaa9753a0c2d89b8f7fc048141886
20	10	205	Learner	39a4a36539151c49ff0aea2901d6e46c
20	11	206	Narrator	b00aa4bbb11b7c5b8a41297fedf164e4
21	1	207	Learner	31883c238e38aa97c19879601c538da8
21	2	208	Learner	9c9b76e67042fad2983f6f9bb337bc11
21	3	209	Learner	fc2e6722bb0d2092c14338f4bc961cbc
21	4	210	Learner	6a301630a41e5723851c6251001c9cc4
21	5	211	Learner	69c80eebef962f3c3eeed4411205993d
21	6	212	Learner	e687907c0087a79ee8305dd114fa50ea
21	7	213	Learner	8e4d431911a139dc828de7241d404d22
21	8	214	Learner	11ea5656b70267c62d122e06d3f25ef2
21	9	215	Learner	f7a808574ea1968957fdacd409e5e52e
21	10	216	Learner	8f5bd996aacf8dd34f3367288430eebf
21	11	217	Learner	02cff8540cce3fccea77fea5e2829615
21	12	218	Learner	a0065434b80f7195e6738e99841ac35a
21	13	219	Learner	834c571189557c45f8dc2513b23484f5
21	14	220	Narrator	c8ed10c9fc68227d7fe17887b558a9c4
22	1	221	Learner	c24c16148edc3b2d8ace5dd7f6959882
22	2	222	Friend	a8040b0a3d95ef89e87cf43deb00c5ca
22	3	223	Learner	b4e60a590a50dc74baf7ed4bf5bc4be6
22	4	224	Friend	15d6200415181b8eb1c842a1a53a0917
22	5	225	Learner	beb0394ce89cd9183e5d903dcf4183a8
22	6	226	Friend	d8b29455cf6c586eef6f24646dd2fab9
22	7	227	Learner	a1c3d02f7c119f1dbfde1c0e56a04a97
22	8	228	Friend	4f58f4573664f9efa73634407ac75947
22	9	229	Learner	95d5aca2db8946dea751606ddb0377ab
22	10	230	Friend	29827b2e81eb3bb465dad6e9ef61e523
22	11	231	Learner	e5731ee5d0709cc7bd90f62bc4d1d9b0
